Date,Open,High,Low,Close,Adj Close,Volume
2022-07-29,1.217448,1.224260,1.206709,1.217345,1.217345,0
2022-08-01,1.216782,1.229196,1.216486,1.216737,1.216737,0
2022-08-02,1.225956,1.227838,1.218175,1.225415,1.225415,0
2022-08-03,1.214786,1.220733,1.210156,1.214300,1.214300,0
2022-08-04,1.213946,1.219512,1.207175,1.213828,1.213828,0
2022-08-05,1.215924,1.216752,1.200769,1.215850,1.215850,0
2022-08-08,1.206389,1.213519,1.204863,1.205953,1.205953,0
2022-08-09,1.208503,1.212930,1.206826,1.208474,1.208474,0
2022-08-10,1.207263,1.227446,1.206724,1.207423,1.207423,0
2022-08-11,1.221285,1.224890,1.218294,1.221300,1.221300,0
2022-08-12,1.219661,1.221001,1.210361,1.219616,1.219616,0
2022-08-15,1.212989,1.214772,1.205124,1.212797,1.212797,0
2022-08-16,1.205560,1.211637,1.200942,1.205691,1.205691,0
2022-08-17,1.209673,1.213813,1.202993,1.209819,1.209819,0
2022-08-18,1.204587,1.207817,1.196888,1.204515,1.204515,0
2022-08-19,1.193374,1.193374,1.179329,1.193275,1.193275,0
2022-08-22,1.181768,1.183852,1.174260,1.181810,1.181810,0
2022-08-23,1.176706,1.187324,1.172003,1.176651,1.176651,0
2022-08-24,1.183152,1.186535,1.175876,1.183278,1.183278,0
2022-08-25,1.179023,1.186296,1.178592,1.179176,1.179176,0
2022-08-26,1.182592,1.190009,1.175309,1.182401,1.182401,0
2022-08-29,1.169180,1.174260,1.164958,1.169454,1.169454,0
2022-08-30,1.172127,1.175807,1.162304,1.172251,1.172251,0
2022-08-31,1.166086,1.169454,1.160025,1.165977,1.165977,0
2022-09-01,1.159689,1.161710,1.150324,1.159851,1.159851,0
2022-09-02,1.154734,1.158856,1.153136,1.154894,1.154894,0
2022-09-05,1.147855,1.152074,1.144518,1.147460,1.147460,0
2022-09-06,1.156885,1.160766,1.149624,1.156644,1.156644,0
2022-09-07,1.151278,1.152366,1.140953,1.151185,1.151185,0
2022-09-08,1.152246,1.156016,1.146158,1.151981,1.151981,0
2022-09-09,1.152047,1.164863,1.151662,1.152160,1.152160,0
2022-09-12,1.161805,1.171125,1.160174,1.161940,1.161940,0
2022-09-13,1.168975,1.173764,1.152034,1.168975,1.168975,0
2022-09-14,1.150351,1.158937,1.148079,1.150616,1.150616,0
2022-09-15,1.154294,1.154868,1.146986,1.154494,1.154494,0
2022-09-16,1.145475,1.148066,1.135267,1.145265,1.145265,0
2022-09-19,1.143641,1.144165,1.135576,1.143314,1.143314,0
2022-09-20,1.144846,1.146040,1.138395,1.144322,1.144322,0
2022-09-21,1.138071,1.138563,1.130621,1.138058,1.138058,0
2022-09-22,1.125518,1.136286,1.121315,1.125594,1.125594,0
2022-09-23,1.126304,1.127345,1.089859,1.126418,1.126418,0
2022-09-26,1.079914,1.091560,1.037904,1.079739,1.079739,0
2022-09-27,1.077006,1.083541,1.073849,1.077284,1.077284,0
2022-09-28,1.072846,1.083964,1.054163,1.072754,1.072754,0
2022-09-29,1.083459,1.106562,1.076449,1.083600,1.083600,0
2022-09-30,1.116184,1.123394,1.102682,1.116944,1.116944,0
2022-10-03,1.113648,1.133234,1.108795,1.114057,1.114057,0
2022-10-04,1.133967,1.144597,1.128222,1.133414,1.133414,0
2022-10-05,1.145056,1.149491,1.122776,1.145134,1.145134,0
2022-10-06,1.135589,1.138343,1.112038,1.135538,1.135538,0
2022-10-07,1.116520,1.122372,1.109201,1.116208,1.116208,0
2022-10-10,1.107444,1.111086,1.102354,1.107273,1.107273,0
2022-10-11,1.107849,1.117131,1.100183,1.107641,1.107641,0
2022-10-12,1.096780,1.109866,1.092645,1.096780,1.096780,0
2022-10-13,1.109927,1.136196,1.105828,1.110556,1.110556,0
2022-10-14,1.130148,1.135873,1.116196,1.130391,1.130391,0
2022-10-17,1.123873,1.143864,1.121705,1.124417,1.124417,0
2022-10-18,1.135525,1.141201,1.125809,1.135396,1.135396,0
2022-10-19,1.133954,1.134984,1.122246,1.134430,1.134430,0
2022-10-20,1.120951,1.133324,1.117368,1.121101,1.121101,0
2022-10-21,1.122536,1.129318,1.106378,1.122146,1.122146,0
2022-10-24,1.133645,1.137980,1.127485,1.134469,1.134469,0
2022-10-25,1.130544,1.149954,1.127370,1.130774,1.130774,0
2022-10-26,1.146066,1.162358,1.143419,1.146224,1.146224,0
2022-10-27,1.163345,1.164415,1.155095,1.163819,1.163819,0
2022-10-28,1.156738,1.160012,1.150616,1.156604,1.156604,0
2022-10-31,1.160079,1.161332,1.147987,1.159595,1.159595,0
2022-11-01,1.147184,1.156524,1.144675,1.146815,1.146815,0
2022-11-02,1.149214,1.152738,1.145856,1.148950,1.148950,0
2022-11-03,1.138226,1.142178,1.116258,1.138433,1.138433,0
2022-11-04,1.117081,1.133376,1.116333,1.117119,1.117119,0
2022-11-07,1.133787,1.148317,1.129535,1.133157,1.133157,0
2022-11-08,1.151344,1.159757,1.143131,1.151795,1.151795,0
2022-11-09,1.154881,1.156685,1.135925,1.155268,1.155268,0
2022-11-10,1.136906,1.168279,1.136506,1.136816,1.136816,0
2022-11-11,1.169919,1.179997,1.164890,1.169563,1.169563,0
2022-11-14,1.179746,1.182830,1.171193,1.179913,1.179913,0
2022-11-15,1.175254,1.200408,1.174288,1.175250,1.175250,0
2022-11-16,1.188114,1.194144,1.183250,1.188044,1.188044,0
2022-11-17,1.191895,1.195572,1.176471,1.191526,1.191526,0
2022-11-18,1.185944,1.195000,1.185930,1.186015,1.186015,0
2022-11-21,1.188665,1.188764,1.178051,1.188637,1.188637,0
2022-11-22,1.182452,1.190221,1.182313,1.182760,1.182760,0
2022-11-23,1.189895,1.207832,1.187338,1.189457,1.189457,0
2022-11-24,1.207846,1.215421,1.206054,1.207350,1.207350,0
2022-11-25,1.211020,1.213001,1.206185,1.211343,1.211343,0
2022-11-28,1.206054,1.211798,1.202270,1.205473,1.205473,0
2022-11-29,1.196315,1.206374,1.195486,1.196029,1.196029,0
2022-11-30,1.194386,1.202747,1.190377,1.194686,1.194686,0
2022-12-01,1.207554,1.229695,1.207365,1.207750,1.207750,0
2022-12-02,1.225445,1.229649,1.213916,1.225926,1.225926,0
2022-12-05,1.229755,1.234476,1.216545,1.229725,1.229725,0
2022-12-06,1.219363,1.226332,1.215894,1.219245,1.219245,0
2022-12-07,1.213386,1.222374,1.210786,1.213301,1.213301,0
2022-12-08,1.221344,1.224665,1.215643,1.221240,1.221240,0
2022-12-09,1.223481,1.232347,1.222285,1.223601,1.223601,0
2022-12-12,1.223676,1.230012,1.221344,1.223915,1.223915,0
2022-12-13,1.227009,1.244153,1.225145,1.227084,1.227084,0
2022-12-14,1.235559,1.242205,1.234385,1.235666,1.235666,0
2022-12-15,1.241928,1.242545,1.220435,1.241943,1.241943,0
2022-12-16,1.219126,1.222255,1.212239,1.218918,1.218918,0
2022-12-19,1.216072,1.224155,1.212342,1.216027,1.216027,0
2022-12-20,1.215600,1.221926,1.208693,1.215333,1.215333,0
2022-12-21,1.218918,1.219036,1.207103,1.218918,1.218918,0
2022-12-22,1.207729,1.214624,1.199429,1.207740,1.207740,0
2022-12-23,1.203891,1.209014,1.202053,1.203992,1.203992,0
2022-12-26,1.206001,1.209614,1.205400,1.206001,1.206001,0
2022-12-27,1.208357,1.211226,1.200336,1.208415,1.208415,0
2022-12-28,1.202776,1.212415,1.200336,1.202733,1.202733,0
2022-12-29,1.203297,1.207584,1.201548,1.202848,1.202848,0
2022-12-30,1.205662,1.210683,1.201273,1.205633,1.205633,0
2023-01-02,1.212018,1.212342,1.203761,1.212033,1.212033,0
2023-01-03,1.206404,1.209000,1.190377,1.206287,1.206287,0
2023-01-04,1.196774,1.208664,1.196774,1.196974,1.196974,0
2023-01-05,1.205269,1.207817,1.187804,1.205705,1.205705,0
2023-01-06,1.191029,1.206753,1.184455,1.191228,1.191228,0
2023-01-09,1.212077,1.220733,1.209526,1.211637,1.211637,0
2023-01-10,1.218472,1.219810,1.211255,1.218487,1.218487,0
2023-01-11,1.215451,1.217789,1.210185,1.215451,1.215451,0
2023-01-12,1.216012,1.223736,1.209716,1.215953,1.215953,0
2023-01-13,1.221643,1.224695,1.215185,1.221777,1.221777,0
2023-01-16,1.222464,1.228864,1.217434,1.222673,1.222673,0
2023-01-17,1.220882,1.229982,1.217063,1.220778,1.220778,0
2023-01-18,1.228365,1.243317,1.225655,1.228471,1.228471,0
2023-01-19,1.234675,1.237547,1.231391,1.234766,1.234766,0
2023-01-20,1.239203,1.239999,1.233654,1.239326,1.239326,0
2023-01-23,1.240726,1.244927,1.232468,1.240633,1.240633,0
2023-01-24,1.237930,1.241372,1.226497,1.237976,1.237976,0
2023-01-25,1.233243,1.239910,1.228562,1.232924,1.232924,0
2023-01-26,1.241157,1.243085,1.234598,1.241249,1.241249,0
2023-01-27,1.241496,1.241928,1.234812,1.241527,1.241527,0
2023-01-30,1.240125,1.241758,1.236874,1.240030,1.240030,0
2023-01-31,1.235224,1.237011,1.228637,1.235361,1.235361,0
2023-02-01,1.230784,1.234720,1.230315,1.230890,1.230890,0
2023-02-02,1.238866,1.240187,1.224065,1.239004,1.239004,0
2023-02-03,1.222195,1.226618,1.206578,1.222300,1.222300,0
2023-02-06,1.204456,1.207846,1.200639,1.204515,1.204515,0
2023-02-07,1.202718,1.206001,1.196315,1.202675,1.202675,0
2023-02-08,1.205473,1.211035,1.203963,1.205458,1.205458,0
2023-02-09,1.207292,1.219245,1.205778,1.207146,1.207146,0
2023-02-10,1.211666,1.213843,1.206040,1.211681,1.211681,0
2023-02-13,1.205124,1.214373,1.203254,1.205226,1.205226,0
2023-02-14,1.215126,1.225700,1.212106,1.215214,1.215214,0
2023-02-15,1.217478,1.218145,1.199113,1.217434,1.217434,0
2023-02-16,1.204181,1.207394,1.196716,1.203978,1.203978,0
2023-02-17,1.197461,1.203138,1.191682,1.197533,1.197533,0
2023-02-20,1.202834,1.205647,1.201548,1.202979,1.202979,0
2023-02-21,1.203717,1.214388,1.199127,1.203920,1.203920,0
2023-02-22,1.210991,1.213563,1.205851,1.210932,1.210932,0
2023-02-23,1.204906,1.207540,1.201345,1.204993,1.204993,0
2023-02-24,1.201735,1.204065,1.193147,1.201779,1.201779,0
2023-02-27,1.195114,1.205691,1.192321,1.195243,1.195243,0
2023-02-28,1.206302,1.214255,1.202762,1.206156,1.206156,0
2023-03-01,1.203138,1.208824,1.196688,1.203355,1.203355,0
2023-03-02,1.203036,1.203630,1.192762,1.202993,1.202993,0
2023-03-03,1.195043,1.201880,1.194929,1.195157,1.195157,0
2023-03-06,1.203051,1.204805,1.199443,1.202848,1.202848,0
2023-03-07,1.202675,1.206404,1.185255,1.202646,1.202646,0
2023-03-08,1.182942,1.185789,1.180791,1.182774,1.182774,0
2023-03-09,1.184946,1.193545,1.183376,1.185017,1.185017,0
2023-03-10,1.192393,1.210976,1.191157,1.192250,1.192250,0
2023-03-13,1.207715,1.217612,1.205153,1.207934,1.207934,0
2023-03-14,1.216811,1.220212,1.214152,1.217137,1.217137,0
2023-03-15,1.215200,1.218145,1.201909,1.215214,1.215214,0
2023-03-16,1.206826,1.211666,1.202935,1.206928,1.206928,0
2023-03-17,1.211180,1.217656,1.210317,1.211050,1.211050,0
2023-03-20,1.218814,1.226512,1.216811,1.218769,1.218769,0
2023-03-21,1.227476,1.228184,1.218294,1.227626,1.227626,0
2023-03-22,1.222584,1.229574,1.220927,1.222509,1.222509,0
2023-03-23,1.227868,1.234263,1.226663,1.227973,1.227973,0
2023-03-24,1.227943,1.228999,1.219230,1.228154,1.228154,0
2023-03-27,1.224185,1.229105,1.221986,1.224600,1.224600,0
2023-03-28,1.229725,1.234903,1.228199,1.229755,1.229755,0
2023-03-29,1.233624,1.236002,1.230500,1.233046,1.233046,0
2023-03-30,1.231118,1.238359,1.229543,1.231360,1.231360,0
2023-03-31,1.238728,1.242267,1.234507,1.238728,1.238728,0
2023-04-03,1.228894,1.242005,1.227687,1.228697,1.228697,0
2023-04-04,1.242097,1.252035,1.239634,1.242313,1.242313,0
2023-04-05,1.249953,1.251470,1.243626,1.249844,1.249844,0
2023-04-06,1.246479,1.248626,1.241434,1.246308,1.246308,0
2023-04-07,1.244106,1.245625,1.239434,1.243900,1.243900,0
2023-04-10,1.243456,1.244276,1.234873,1.243163,1.243163,0
2023-04-11,1.239511,1.245733,1.238774,1.239219,1.239219,0
2023-04-12,1.243008,1.248346,1.239956,1.243101,1.243101,0
2023-04-13,1.249141,1.253667,1.247988,1.249266,1.249266,0
2023-04-14,1.252317,1.254705,1.241434,1.252530,1.252530,0
2023-04-17,1.240202,1.243936,1.235498,1.240018,1.240018,0
2023-04-18,1.237425,1.244973,1.236812,1.237547,1.237547,0
2023-04-19,1.242962,1.247334,1.239357,1.242545,1.242545,0
2023-04-20,1.242885,1.246634,1.240633,1.242885,1.242885,0
2023-04-21,1.243936,1.244710,1.237042,1.244091,1.244091,0
2023-04-24,1.244834,1.246836,1.241357,1.244973,1.244973,0
2023-04-25,1.249953,1.250688,1.238850,1.250000,1.250000,0
2023-04-26,1.241619,1.251157,1.240356,1.241480,1.241480,0
2023-04-27,1.247147,1.249375,1.243874,1.247147,1.247147,0
2023-04-28,1.250062,1.258131,1.244865,1.249750,1.249750,0
2023-05-01,1.255840,1.257000,1.248954,1.255761,1.255761,0
2023-05-02,1.248736,1.251220,1.243657,1.248595,1.248595,0
2023-05-03,1.247972,1.255209,1.246961,1.247661,1.247661,0
2023-05-04,1.256866,1.259684,1.255225,1.256897,1.256897,0
2023-05-05,1.258257,1.265102,1.256597,1.258336,1.258336,0
2023-05-08,1.263105,1.266945,1.262818,1.263057,1.263057,0
2023-05-09,1.261273,1.263919,1.258052,1.261273,1.261273,0
2023-05-10,1.262563,1.267909,1.260414,1.262467,1.262467,0
2023-05-11,1.262897,1.264063,1.249984,1.262700,1.262700,0
2023-05-12,1.251016,1.254092,1.245951,1.250813,1.250813,0
2023-05-15,1.245377,1.252536,1.244555,1.245097,1.245097,0
2023-05-16,1.252599,1.254579,1.246681,1.252521,1.252521,0
2023-05-17,1.248704,1.249407,1.242205,1.248439,1.248439,0
2023-05-18,1.248253,1.249375,1.240064,1.248281,1.248281,0
2023-05-19,1.241311,1.247863,1.239388,1.241234,1.241234,0
2023-05-22,1.246121,1.247256,1.241496,1.246106,1.246106,0
2023-05-23,1.243595,1.244694,1.237333,1.243441,1.243441,0
2023-05-24,1.241850,1.246417,1.235804,1.241727,1.241727,0
2023-05-25,1.236843,1.238590,1.231906,1.237103,1.237103,0
2023-05-26,1.231906,1.239434,1.231224,1.231830,1.231830,0
2023-05-29,1.234598,1.237317,1.233669,1.234690,1.234690,0
2023-05-30,1.234736,1.244524,1.232848,1.234934,1.234934,0
2023-05-31,1.241465,1.242514,1.234903,1.241188,1.241188,0
2023-06-01,1.244555,1.253698,1.240325,1.244694,1.244694,0
2023-06-02,1.252960,1.254519,1.245811,1.252599,1.252599,0
2023-06-05,1.242993,1.244091,1.236965,1.243024,1.243024,0
2023-06-06,1.243286,1.245842,1.239357,1.243317,1.243317,0
2023-06-07,1.243147,1.249969,1.239618,1.242854,1.242854,0
2023-06-08,1.244725,1.255713,1.244199,1.244586,1.244586,0
2023-06-09,1.255887,1.259129,1.253573,1.255950,1.255950,0
2023-06-12,1.257814,1.259938,1.248798,1.258099,1.258099,0
2023-06-13,1.251486,1.261957,1.251486,1.251533,1.251533,0
2023-06-14,1.260716,1.269986,1.260081,1.260684,1.260684,0
2023-06-15,1.267154,1.276536,1.263105,1.267090,1.267090,0
2023-06-16,1.278625,1.284769,1.276895,1.278576,1.278576,0
2023-06-19,1.283368,1.284000,1.278658,1.283038,1.283038,0
2023-06-20,1.279492,1.280574,1.271520,1.279476,1.279476,0
2023-06-21,1.276471,1.279787,1.269359,1.276536,1.276536,0
2023-06-22,1.277123,1.281723,1.273026,1.277205,1.277205,0
2023-06-23,1.274519,1.275050,1.269197,1.274714,1.274714,0
2023-06-26,1.273253,1.274827,1.268971,1.272961,1.272961,0
2023-06-27,1.270923,1.275917,1.270487,1.271197,1.271197,0
2023-06-28,1.274454,1.275136,1.260827,1.274470,1.274470,0
2023-06-29,1.264127,1.266592,1.259256,1.264254,1.264254,0
2023-06-30,1.261495,1.272621,1.260144,1.261464,1.261464,0
2023-07-03,1.269358,1.271941,1.266031,1.269325,1.269325,0
2023-07-04,1.269036,1.273642,1.268472,1.269293,1.269293,0
2023-07-05,1.272087,1.273415,1.268923,1.271763,1.271763,0
2023-07-06,1.270632,1.278037,1.267620,1.270454,1.270454,0
2023-07-07,1.274226,1.284010,1.272718,1.274275,1.274275,0
2023-07-10,1.283862,1.283862,1.275266,1.283895,1.283895,0
2023-07-11,1.286323,1.293326,1.285975,1.286471,1.286471,0
2023-07-12,1.293494,1.300221,1.290506,1.293477,1.293477,0
2023-07-13,1.299798,1.311338,1.299022,1.299630,1.299630,0
2023-07-14,1.313146,1.314233,1.309518,1.312853,1.312853,0
2023-07-17,1.309123,1.310719,1.305449,1.309020,1.309020,0
2023-07-18,1.307087,1.312456,1.305125,1.307172,1.307172,0
2023-07-19,1.303509,1.303951,1.287167,1.303509,1.303509,0
2023-07-20,1.293979,1.296512,1.284192,1.293979,1.293979,0
2023-07-21,1.286968,1.290389,1.281788,1.287233,1.287233,0
2023-07-24,1.285182,1.288344,1.279918,1.285347,1.285347,0
2023-07-25,1.281246,1.287730,1.281066,1.281263,1.281263,0
2023-07-26,1.289341,1.293628,1.287614,1.289391,1.289391,0
2023-07-27,1.292858,1.299545,1.282726,1.292725,1.292725,0
2023-07-28,1.279427,1.288527,1.276471,1.279378,1.279378,0
2023-07-31,1.285380,1.287333,1.282956,1.285397,1.285397,0
2023-08-01,1.283203,1.283862,1.274161,1.283401,1.283401,0
2023-08-02,1.279116,1.279738,1.268183,1.279574,1.279574,0
2023-08-03,1.271763,1.272848,1.262594,1.272038,1.272038,0
2023-08-04,1.271617,1.278266,1.269164,1.271634,1.271634,0
2023-08-07,1.275120,1.278609,1.271391,1.274795,1.274795,0
2023-08-08,1.278593,1.278593,1.268585,1.278200,1.278200,0
2023-08-09,1.274437,1.277841,1.271246,1.274161,1.274161,0
2023-08-10,1.271892,1.281132,1.271084,1.272006,1.272006,0
2023-08-11,1.266624,1.273707,1.266624,1.267009,1.267009,0
2023-08-14,1.269503,1.271634,1.261909,1.269503,1.269503,0
2023-08-15,1.268617,1.275266,1.267700,1.268520,1.268520,0
2023-08-16,1.270019,1.276585,1.268842,1.270132,1.270132,0
2023-08-17,1.272702,1.278674,1.270519,1.272815,1.272815,0
2023-08-18,1.274795,1.276634,1.269084,1.275022,1.275022,0
2023-08-21,1.274177,1.276503,1.271100,1.274194,1.274194,0
2023-08-22,1.276129,1.280098,1.272103,1.276080,1.276080,0
2023-08-23,1.273172,1.276406,1.261639,1.273156,1.273156,0
2023-08-24,1.272087,1.272896,1.262945,1.272054,1.272054,0
2023-08-25,1.259335,1.264702,1.254878,1.259287,1.259287,0
2023-08-28,1.259192,1.261066,1.256739,1.258970,1.258970,0
2023-08-29,1.261300,1.263568,1.256392,1.261114,1.261114,0
