Date,Open,High,Low,Close,Adj Close,Volume
2021-11-29,57291.906250,58872.878906,56792.527344,57806.566406,57806.566406,32370840356
2021-11-30,57830.113281,59113.402344,56057.281250,57005.425781,57005.425781,36708594618
2021-12-01,56907.964844,59041.683594,56553.082031,57229.828125,57229.828125,36858195307
2021-12-02,57217.371094,57349.234375,55895.132813,56477.816406,56477.816406,32379968686
2021-12-03,56509.164063,57482.167969,52496.585938,53598.246094,53598.246094,39789134215
2021-12-04,53727.878906,53904.679688,42874.617188,49200.703125,49200.703125,61385677469
2021-12-05,49201.519531,49768.148438,47857.496094,49368.847656,49368.847656,37198201161
2021-12-06,49413.480469,50929.519531,47281.035156,50582.625000,50582.625000,37707308001
2021-12-07,50581.828125,51934.781250,50175.808594,50700.085938,50700.085938,33676814852
2021-12-08,50667.648438,51171.375000,48765.988281,50504.796875,50504.796875,28479699446
2021-12-09,50450.082031,50797.164063,47358.351563,47672.121094,47672.121094,29603577251
2021-12-10,47642.144531,50015.253906,47023.699219,47243.304688,47243.304688,30966005122
2021-12-11,47264.632813,49458.210938,46942.347656,49362.507813,49362.507813,25775869261
2021-12-12,49354.855469,50724.867188,48725.851563,50098.335938,50098.335938,21939223599
2021-12-13,50114.742188,50205.000000,45894.847656,46737.480469,46737.480469,32166727776
2021-12-14,46709.824219,48431.398438,46424.496094,46612.632813,46612.632813,34638619079
2021-12-15,48379.753906,49473.957031,46671.964844,48896.722656,48896.722656,36541828520
2021-12-16,48900.464844,49425.574219,47529.878906,47665.425781,47665.425781,27268150947
2021-12-17,47653.730469,48004.894531,45618.214844,46202.144531,46202.144531,32902725329
2021-12-18,46219.253906,47313.828125,45598.441406,46848.777344,46848.777344,26098292690
2021-12-19,46853.867188,48089.664063,46502.953125,46707.015625,46707.015625,25154053861
2021-12-20,46707.062500,47401.718750,45579.808594,46880.277344,46880.277344,30961902129
2021-12-21,46886.078125,49300.917969,46698.773438,48936.613281,48936.613281,27055803928
2021-12-22,48937.097656,49544.796875,48450.941406,48628.511719,48628.511719,24447979559
2021-12-23,48626.343750,51332.339844,48065.835938,50784.539063,50784.539063,28223878108
2021-12-24,50806.050781,51814.027344,50514.496094,50822.195313,50822.195313,24367912228
2021-12-25,50854.917969,51176.597656,50236.707031,50429.859375,50429.859375,19030650914
2021-12-26,50428.691406,51196.378906,49623.105469,50809.515625,50809.515625,20964372926
2021-12-27,50802.609375,51956.328125,50499.468750,50640.417969,50640.417969,24324345758
2021-12-28,50679.859375,50679.859375,47414.210938,47588.855469,47588.855469,33430376883
2021-12-29,47623.871094,48119.742188,46201.496094,46444.710938,46444.710938,30049226299
2021-12-30,46490.605469,47879.964844,46060.312500,47178.125000,47178.125000,26686491018
2021-12-31,47169.371094,48472.527344,45819.953125,46306.445313,46306.445313,36974172400
2022-01-01,46311.746094,47827.312500,46288.484375,47686.812500,47686.812500,24582667004
2022-01-02,47680.925781,47881.406250,46856.937500,47345.218750,47345.218750,27951569547
2022-01-03,47343.542969,47510.726563,45835.964844,46458.117188,46458.117188,33071628362
2022-01-04,46458.851563,47406.546875,45752.464844,45897.574219,45897.574219,42494677905
2022-01-05,45899.359375,46929.046875,42798.222656,43569.003906,43569.003906,36851084859
2022-01-06,43565.511719,43748.718750,42645.539063,43160.929688,43160.929688,30208048289
2022-01-07,43153.570313,43153.570313,41077.445313,41557.902344,41557.902344,84196607520
2022-01-08,41561.464844,42228.941406,40672.277344,41733.941406,41733.941406,28066355845
2022-01-09,41734.726563,42663.949219,41338.160156,41911.601563,41911.601563,21294384372
2022-01-10,41910.230469,42199.484375,39796.570313,41821.261719,41821.261719,32104232331
2022-01-11,41819.507813,43001.156250,41407.753906,42735.855469,42735.855469,26327648900
2022-01-12,42742.179688,44135.367188,42528.988281,43949.101563,43949.101563,33499938689
2022-01-13,43946.742188,44278.421875,42447.042969,42591.570313,42591.570313,47691135082
2022-01-14,42598.871094,43346.687500,41982.617188,43099.699219,43099.699219,23577403399
2022-01-15,43101.898438,43724.671875,42669.035156,43177.398438,43177.398438,18371348298
2022-01-16,43172.039063,43436.808594,42691.023438,43113.878906,43113.878906,17902097845
2022-01-17,43118.121094,43179.390625,41680.320313,42250.550781,42250.550781,21690904261
2022-01-18,42250.074219,42534.402344,41392.214844,42375.632813,42375.632813,22417209227
2022-01-19,42374.039063,42478.304688,41242.914063,41744.328125,41744.328125,23091543258
2022-01-20,41744.027344,43413.023438,40672.824219,40680.417969,40680.417969,20382033940
2022-01-21,40699.605469,41060.527344,35791.425781,36457.316406,36457.316406,43011992031
2022-01-22,36471.589844,36688.812500,34349.250000,35030.250000,35030.250000,39714385405
2022-01-23,35047.359375,36433.312500,34784.968750,36276.804688,36276.804688,26017975951
2022-01-24,36275.734375,37247.519531,33184.058594,36654.328125,36654.328125,41856658597
2022-01-25,36654.804688,37444.570313,35779.429688,36954.003906,36954.003906,26428189594
2022-01-26,36950.515625,38825.410156,36374.906250,36852.121094,36852.121094,31324598034
2022-01-27,36841.878906,37148.324219,35629.281250,37138.234375,37138.234375,25041426629
2022-01-28,37128.445313,37952.878906,36211.109375,37784.332031,37784.332031,22238830523
2022-01-29,37780.714844,38576.261719,37406.472656,38138.179688,38138.179688,17194183075
2022-01-30,38151.917969,38266.339844,37437.710938,37917.601563,37917.601563,14643548444
2022-01-31,37920.281250,38647.261719,36733.574219,38483.125000,38483.125000,20734730465
2022-02-01,38481.765625,39115.132813,38113.664063,38743.273438,38743.273438,20288500328
2022-02-02,38743.714844,38834.617188,36832.730469,36952.984375,36952.984375,19155189416
2022-02-03,36944.804688,37154.601563,36375.539063,37154.601563,37154.601563,18591534769
2022-02-04,37149.265625,41527.785156,37093.628906,41500.875000,41500.875000,29412210792
2022-02-05,41501.480469,41847.164063,41038.097656,41441.164063,41441.164063,19652846215
2022-02-06,41441.121094,42500.785156,41244.906250,42412.433594,42412.433594,16142097334
2022-02-07,42406.781250,44401.863281,41748.156250,43840.285156,43840.285156,28641855926
2022-02-08,43854.652344,45293.867188,42807.835938,44118.445313,44118.445313,33079398868
2022-02-09,44096.703125,44727.800781,43232.968750,44338.796875,44338.796875,23245887300
2022-02-10,44347.800781,45661.171875,43402.808594,43565.113281,43565.113281,32142048537
2022-02-11,43571.128906,43810.832031,42114.539063,42407.937500,42407.937500,26954925781
2022-02-12,42412.300781,42992.550781,41852.574219,42244.468750,42244.468750,18152390304
2022-02-13,42236.566406,42693.054688,41950.941406,42197.515625,42197.515625,14741589015
2022-02-14,42157.398438,42775.777344,41681.957031,42586.917969,42586.917969,20827783012
2022-02-15,42586.464844,44667.218750,42491.035156,44575.203125,44575.203125,22721659051
2022-02-16,44578.277344,44578.277344,43456.691406,43961.859375,43961.859375,19792547657
2022-02-17,43937.070313,44132.972656,40249.371094,40538.011719,40538.011719,26246662813
2022-02-18,40552.132813,40929.152344,39637.617188,40030.976563,40030.976563,23310007704
2022-02-19,40026.023438,40418.878906,39713.058594,40122.156250,40122.156250,13736557863
2022-02-20,40118.101563,40119.890625,38112.812500,38431.378906,38431.378906,18340576452
2022-02-21,38423.210938,39394.437500,36950.476563,37075.281250,37075.281250,29280402798
2022-02-22,37068.769531,38359.855469,36488.933594,38286.027344,38286.027344,25493150450
2022-02-23,38285.281250,39122.394531,37201.816406,37296.570313,37296.570313,21849073843
2022-02-24,37278.566406,38968.839844,34459.218750,38332.609375,38332.609375,46383802093
2022-02-25,38333.746094,39630.324219,38111.343750,39214.218750,39214.218750,26545599159
2022-02-26,39213.082031,40005.347656,38702.535156,39105.148438,39105.148438,17467554129
2022-02-27,39098.699219,39778.941406,37268.976563,37709.785156,37709.785156,23450127612
2022-02-28,37706.000000,43760.457031,37518.214844,43193.234375,43193.234375,35690014104
2022-03-01,43194.503906,44793.601563,42952.585938,44354.636719,44354.636719,32479047645
2022-03-02,44357.617188,45077.578125,43432.851563,43924.117188,43924.117188,29183112630
2022-03-03,43925.195313,44021.578125,41914.750000,42451.789063,42451.789063,24967782593
2022-03-04,42458.140625,42479.613281,38805.847656,39137.605469,39137.605469,28516271427
2022-03-05,39148.449219,39566.335938,38777.035156,39400.585938,39400.585938,16975917450
2022-03-06,39404.199219,39640.175781,38211.648438,38419.984375,38419.984375,19745229902
2022-03-07,38429.304688,39430.226563,37260.203125,38062.039063,38062.039063,28546143503
2022-03-08,38059.902344,39304.441406,37957.386719,38737.269531,38737.269531,25776583476
2022-03-09,38742.816406,42465.671875,38706.093750,41982.925781,41982.925781,32284121034
2022-03-10,41974.070313,42004.726563,38832.941406,39437.460938,39437.460938,31078064711
2022-03-11,39439.968750,40081.679688,38347.433594,38794.972656,38794.972656,26364890465
2022-03-12,38794.464844,39308.597656,38772.535156,38904.011719,38904.011719,14616450657
2022-03-13,38884.726563,39209.351563,37728.144531,37849.664063,37849.664063,17300745310
2022-03-14,37846.316406,39742.500000,37680.734375,39666.753906,39666.753906,24322159070
2022-03-15,39664.250000,39794.628906,38310.210938,39338.785156,39338.785156,23934000868
2022-03-16,39335.570313,41465.453125,39022.347656,41143.929688,41143.929688,39616916192
2022-03-17,41140.843750,41287.535156,40662.871094,40951.378906,40951.378906,22009601093
2022-03-18,40944.839844,42195.746094,40302.398438,41801.156250,41801.156250,34421564942
2022-03-19,41794.648438,42316.554688,41602.667969,42190.652344,42190.652344,19664853187
2022-03-20,42191.406250,42241.164063,41004.757813,41247.824219,41247.824219,20127946682
2022-03-21,41246.132813,41454.410156,40668.042969,41077.996094,41077.996094,24615543271
2022-03-22,41074.105469,43124.707031,40948.281250,42358.808594,42358.808594,32004652376
2022-03-23,42364.378906,42893.507813,41877.507813,42892.957031,42892.957031,25242943069
2022-03-24,42886.652344,44131.855469,42726.164063,43960.933594,43960.933594,31042992291
2022-03-25,43964.546875,44999.492188,43706.285156,44348.730469,44348.730469,30574413034
2022-03-26,44349.859375,44735.996094,44166.273438,44500.828125,44500.828125,16950455995
2022-03-27,44505.355469,46827.546875,44437.292969,46820.492188,46820.492188,28160889722
2022-03-28,46821.851563,48086.835938,46690.203125,47128.003906,47128.003906,36362175703
2022-03-29,47100.437500,48022.289063,47100.437500,47465.730469,47465.730469,31397059069
2022-03-30,47456.898438,47655.148438,46746.210938,47062.664063,47062.664063,29333883962
2022-03-31,47062.148438,47512.027344,45390.539063,45538.675781,45538.675781,33327427106
2022-04-01,45554.164063,46616.242188,44403.140625,46281.644531,46281.644531,38162644287
2022-04-02,46285.500000,47028.281250,45782.511719,45868.949219,45868.949219,29336594194
2022-04-03,45859.128906,47313.476563,45634.105469,46453.566406,46453.566406,25414397610
2022-04-04,46445.273438,46791.089844,45235.816406,46622.675781,46622.675781,32499785455
2022-04-05,46624.507813,47106.140625,45544.808594,45555.992188,45555.992188,29640604055
2022-04-06,45544.355469,45544.355469,43193.953125,43206.738281,43206.738281,39393395788
2022-04-07,43207.500000,43860.699219,42899.906250,43503.847656,43503.847656,26101973106
2022-04-08,43505.136719,43903.019531,42183.289063,42287.664063,42287.664063,27215995394
2022-04-09,42282.078125,42786.816406,42183.253906,42782.136719,42782.136719,16050772496
2022-04-10,42781.089844,43376.378906,42021.207031,42207.671875,42207.671875,17654475582
2022-04-11,42201.039063,42424.589844,39373.058594,39521.902344,39521.902344,33949912166
2022-04-12,39533.714844,40617.585938,39388.328125,40127.183594,40127.183594,30991500854
2022-04-13,40123.570313,41430.054688,39712.746094,41166.730469,41166.730469,27691105228
2022-04-14,41160.218750,41451.480469,39695.746094,39935.515625,39935.515625,24342001973
2022-04-15,39939.402344,40617.722656,39866.832031,40553.464844,40553.464844,21756855753
2022-04-16,40552.316406,40633.679688,40078.425781,40424.484375,40424.484375,16833150693
2022-04-17,40417.777344,40570.726563,39620.894531,39716.953125,39716.953125,19087633042
2022-04-18,39721.203125,40986.320313,38696.191406,40826.214844,40826.214844,33705182072
2022-04-19,40828.175781,41672.960938,40618.632813,41502.750000,41502.750000,25303206547
2022-04-20,41501.746094,42126.300781,40961.097656,41374.378906,41374.378906,27819532341
2022-04-21,41371.515625,42893.582031,40063.828125,40527.363281,40527.363281,35372786395
2022-04-22,40525.863281,40777.757813,39315.417969,39740.320313,39740.320313,28011716745
2022-04-23,39738.722656,39935.859375,39352.203125,39486.730469,39486.730469,16138021249
2022-04-24,39478.375000,39845.925781,39233.539063,39469.292969,39469.292969,17964398167
2022-04-25,39472.605469,40491.753906,38338.378906,40458.308594,40458.308594,35445730570
2022-04-26,40448.421875,40713.890625,37884.984375,38117.460938,38117.460938,34569088416
2022-04-27,38120.300781,39397.917969,37997.312500,39241.121094,39241.121094,30981015184
2022-04-28,39241.429688,40269.464844,38941.421875,39773.828125,39773.828125,33903704907
2022-04-29,39768.617188,39887.269531,38235.535156,38609.824219,38609.824219,30882994649
2022-04-30,38605.859375,38771.210938,37697.941406,37714.875000,37714.875000,23895713731
2022-05-01,37713.265625,38627.859375,37585.789063,38469.093750,38469.093750,27002760110
2022-05-02,38472.187500,39074.972656,38156.562500,38529.328125,38529.328125,32922642426
2022-05-03,38528.109375,38629.996094,37585.621094,37750.453125,37750.453125,27326943244
2022-05-04,37748.011719,39902.949219,37732.058594,39698.371094,39698.371094,36754404490
2022-05-05,39695.746094,39789.281250,35856.515625,36575.140625,36575.140625,43106256317
2022-05-06,36573.183594,36624.359375,35482.132813,36040.921875,36040.921875,37795577489
2022-05-07,36042.503906,36129.925781,34940.824219,35501.953125,35501.953125,24375896406
2022-05-08,35502.941406,35502.941406,33878.964844,34059.265625,34059.265625,36763041910
2022-05-09,34060.015625,34222.074219,30296.953125,30296.953125,30296.953125,63355494961
2022-05-10,30273.654297,32596.308594,29944.802734,31022.906250,31022.906250,59811038817
2022-05-11,31016.183594,32013.402344,28170.414063,28936.355469,28936.355469,70388855818
2022-05-12,28936.734375,30032.439453,26350.490234,29047.751953,29047.751953,66989173272
2022-05-13,29030.910156,30924.802734,28782.330078,29283.103516,29283.103516,42841124537
2022-05-14,29285.642578,30192.802734,28702.910156,30101.265625,30101.265625,28579868620
2022-05-15,30098.585938,31308.191406,29527.740234,31305.113281,31305.113281,25835372065
2022-05-16,31304.375000,31305.341797,29251.884766,29862.917969,29862.917969,32613897286
2022-05-17,29862.408203,30694.490234,29570.302734,30425.857422,30425.857422,29101473475
2022-05-18,30424.478516,30618.716797,28720.271484,28720.271484,28720.271484,31285268319
2022-05-19,28720.359375,30430.751953,28708.955078,30314.333984,30314.333984,33773447707
2022-05-20,30311.119141,30664.976563,28793.605469,29200.740234,29200.740234,30749382605
2022-05-21,29199.859375,29588.869141,29027.394531,29432.226563,29432.226563,17274840442
2022-05-22,29432.472656,30425.861328,29275.183594,30323.722656,30323.722656,21631532270
2022-05-23,30309.396484,30590.585938,28975.560547,29098.910156,29098.910156,31483454557
2022-05-24,29101.125000,29774.355469,28786.589844,29655.585938,29655.585938,26616506245
2022-05-25,29653.134766,30157.785156,29384.949219,29562.361328,29562.361328,27525063551
2022-05-26,29564.777344,29834.160156,28261.906250,29267.224609,29267.224609,36774325352
2022-05-27,29251.140625,29346.943359,28326.613281,28627.574219,28627.574219,36582005748
2022-05-28,28622.625000,28814.900391,28554.566406,28814.900391,28814.900391,35519577634
2022-05-29,29019.867188,29498.009766,28841.107422,29445.957031,29445.957031,18093886409
2022-05-30,29443.365234,31949.630859,29303.572266,31726.390625,31726.390625,39277993274
2022-05-31,31723.865234,32249.863281,31286.154297,31792.310547,31792.310547,33538210634
2022-06-01,31792.554688,31957.285156,29501.587891,29799.080078,29799.080078,41135817341
2022-06-02,29794.890625,30604.734375,29652.705078,30467.488281,30467.488281,29083562061
2022-06-03,30467.806641,30633.035156,29375.689453,29704.390625,29704.390625,26175547452
2022-06-04,29706.138672,29930.564453,29500.005859,29832.914063,29832.914063,16588370958
2022-06-05,29835.117188,30117.744141,29574.449219,29906.662109,29906.662109,17264085441
2022-06-06,29910.283203,31693.291016,29894.187500,31370.671875,31370.671875,31947336829
2022-06-07,31371.742188,31489.683594,29311.683594,31155.478516,31155.478516,40770974039
2022-06-08,31151.480469,31253.691406,29944.404297,30214.355469,30214.355469,30242059107
2022-06-09,30215.279297,30609.310547,30020.265625,30111.998047,30111.998047,21692004719
2022-06-10,30110.330078,30245.808594,28978.146484,29083.804688,29083.804688,29867476527
2022-06-11,29084.666016,29401.916016,28236.212891,28360.810547,28360.810547,27246574439
2022-06-12,28373.513672,28502.685547,26762.648438,26762.648438,26762.648438,34163220274
2022-06-13,26737.578125,26795.589844,22141.257813,22487.388672,22487.388672,68204556440
2022-06-14,22487.986328,23018.951172,20950.818359,22206.792969,22206.792969,50913575242
2022-06-15,22196.730469,22642.671875,20178.376953,22572.839844,22572.839844,54912007015
2022-06-16,22576.304688,22868.921875,20265.226563,20381.650391,20381.650391,31183975654
2022-06-17,20385.718750,21243.312500,20326.519531,20471.482422,20471.482422,27132421514
2022-06-18,20473.425781,20736.041016,17708.623047,19017.642578,19017.642578,42009436760
2022-06-19,19010.902344,20683.822266,18067.152344,20553.271484,20553.271484,35329942625
2022-06-20,20553.371094,20913.322266,19689.169922,20599.537109,20599.537109,30818458597
2022-06-21,20594.294922,21620.628906,20415.062500,20710.597656,20710.597656,28970212744
2022-06-22,20719.414063,20835.750000,19848.078125,19987.029297,19987.029297,28574793478
2022-06-23,19986.607422,21135.761719,19950.117188,21085.876953,21085.876953,26188097173
2022-06-24,21084.648438,21472.917969,20777.511719,21231.656250,21231.656250,24957784918
2022-06-25,21233.609375,21520.914063,20964.585938,21502.337891,21502.337891,18372538715
2022-06-26,21496.494141,21783.724609,21016.269531,21027.294922,21027.294922,18027170497
2022-06-27,21028.238281,21478.089844,20620.199219,20735.478516,20735.478516,20965695707
2022-06-28,20731.544922,21164.423828,20228.812500,20280.634766,20280.634766,21381535161
2022-06-29,20281.169922,20364.156250,19937.791016,20104.023438,20104.023438,23552740328
2022-06-30,20108.312500,20141.160156,18729.656250,19784.726563,19784.726563,26267239923
2022-07-01,19820.470703,20632.671875,19073.708984,19269.367188,19269.367188,30767551159
2022-07-02,19274.835938,19371.748047,19027.082031,19242.255859,19242.255859,18100418740
2022-07-03,19242.095703,19558.269531,18966.951172,19297.076172,19297.076172,16390821947
2022-07-04,19297.314453,20258.748047,19063.066406,20231.261719,20231.261719,21594638208
2022-07-05,20225.353516,20635.466797,19341.232422,20190.115234,20190.115234,26715546990
2022-07-06,20194.619141,20595.529297,19823.511719,20548.246094,20548.246094,24598943708
2022-07-07,20547.814453,21771.816406,20296.103516,21637.587891,21637.587891,25814972520
2022-07-08,21637.154297,22314.941406,21257.453125,21731.117188,21731.117188,49899834488
2022-07-09,21716.828125,21877.138672,21445.957031,21592.207031,21592.207031,29641127858
2022-07-10,21591.080078,21591.080078,20727.123047,20860.449219,20860.449219,28688807249
2022-07-11,20856.353516,20856.353516,19924.539063,19970.556641,19970.556641,24150249025
2022-07-12,19970.474609,20043.445313,19308.531250,19323.914063,19323.914063,25810220018
2022-07-13,19325.972656,20223.052734,18999.953125,20212.074219,20212.074219,33042430345
2022-07-14,20211.466797,20789.894531,19689.257813,20569.919922,20569.919922,31158743333
2022-07-15,20573.156250,21138.244141,20397.000000,20836.328125,20836.328125,25905575359
2022-07-16,20834.103516,21514.404297,20518.898438,21190.316406,21190.316406,24302954056
2022-07-17,21195.041016,21600.640625,20778.179688,20779.343750,20779.343750,22927802083
2022-07-18,20781.912109,22633.033203,20781.912109,22485.689453,22485.689453,39974475562
2022-07-19,22467.849609,23666.962891,21683.406250,23389.433594,23389.433594,48765202697
2022-07-20,23393.191406,24196.818359,23009.949219,23231.732422,23231.732422,42932549127
2022-07-21,23233.201172,23388.322266,22431.148438,23164.628906,23164.628906,33631012204
2022-07-22,23163.751953,23671.927734,22603.416016,22714.978516,22714.978516,31421555646
2022-07-23,22706.984375,22977.210938,22002.910156,22465.478516,22465.478516,24021799169
2022-07-24,22465.509766,22974.001953,22306.839844,22609.164063,22609.164063,23565495303
2022-07-25,22607.156250,22649.121094,21361.642578,21361.701172,21361.701172,35574561406
2022-07-26,21361.121094,21361.121094,20776.816406,21239.753906,21239.753906,28624673855
2022-07-27,21244.169922,22986.529297,21070.806641,22930.548828,22930.548828,31758955233
2022-07-28,22933.640625,24110.470703,22722.265625,23843.886719,23843.886719,40212386158
2022-07-29,23845.212891,24294.787109,23481.173828,23804.632813,23804.632813,35887249746
2022-07-30,23796.818359,24572.580078,23580.507813,23656.207031,23656.207031,28148218301
2022-07-31,23652.070313,24121.642578,23275.703125,23336.896484,23336.896484,23553591896
2022-08-01,23336.718750,23464.787109,22890.796875,23314.199219,23314.199219,25849159141
2022-08-02,23308.433594,23415.041016,22710.083984,22978.117188,22978.117188,28389250717
2022-08-03,22981.302734,23578.650391,22747.835938,22846.507813,22846.507813,26288169966
2022-08-04,22848.214844,23198.009766,22485.701172,22630.957031,22630.957031,25120229769
2022-08-05,22626.833984,23422.828125,22612.177734,23289.314453,23289.314453,28881249043
2022-08-06,23291.423828,23326.562500,22961.279297,22961.279297,22961.279297,15978259885
2022-08-07,22963.505859,23359.009766,22894.556641,23175.890625,23175.890625,15886817043
2022-08-08,23179.527344,24203.689453,23176.546875,23809.486328,23809.486328,28575544847
2022-08-09,23811.484375,23898.615234,22982.000000,23164.318359,23164.318359,23555719219
2022-08-10,23162.898438,24127.414063,22771.519531,23947.642578,23947.642578,32837431722
2022-08-11,23948.345703,24822.628906,23900.996094,23957.529297,23957.529297,37127036580
2022-08-12,23957.203125,24412.566406,23657.265625,24402.818359,24402.818359,27265804688
2022-08-13,24402.187500,24860.050781,24346.115234,24424.068359,24424.068359,22987346289
2022-08-14,24429.056641,24974.914063,24206.259766,24319.333984,24319.333984,22994133555
2022-08-15,24318.316406,25135.589844,23839.775391,24136.972656,24136.972656,35123501685
2022-08-16,24126.136719,24228.416016,23733.500000,23883.291016,23883.291016,27753685646
2022-08-17,23881.316406,24407.058594,23243.353516,23335.998047,23335.998047,30931623076
2022-08-18,23341.039063,23563.832031,23177.601563,23212.738281,23212.738281,23747613147
2022-08-19,23213.312500,23213.312500,20868.847656,20877.552734,20877.552734,40509610260
2022-08-20,20872.841797,21350.806641,20856.730469,21166.060547,21166.060547,27595671000
2022-08-21,21160.392578,21668.845703,21103.197266,21534.121094,21534.121094,23102307723
2022-08-22,21531.462891,21531.462891,20939.183594,21398.908203,21398.908203,31666498758
2022-08-23,21401.044922,21646.203125,20955.138672,21528.087891,21528.087891,31878280659
2022-08-24,21526.455078,21783.076172,21195.005859,21395.019531,21395.019531,31962253368
2022-08-25,21395.458984,21789.636719,21362.441406,21600.904297,21600.904297,31028679593
2022-08-26,21596.085938,21804.908203,20199.482422,20260.019531,20260.019531,42326789564
2022-08-27,20262.480469,20340.775391,19890.523438,20041.738281,20041.738281,30116729776
2022-08-28,20041.035156,20139.054688,19616.814453,19616.814453,19616.814453,24366810591
2022-08-29,19615.154297,20357.462891,19600.785156,20297.994141,20297.994141,32637854078
2022-08-30,20298.611328,20542.644531,19617.640625,19796.808594,19796.808594,34483360283
2022-08-31,19799.582031,20420.990234,19799.582031,20049.763672,20049.763672,33225232872
2022-09-01,20050.498047,20198.390625,19653.968750,20127.140625,20127.140625,30182031010
2022-09-02,20126.072266,20401.568359,19814.765625,19969.771484,19969.771484,29123998928
2022-09-03,19969.718750,20037.009766,19698.355469,19832.087891,19832.087891,23613051457
2022-09-04,19832.470703,19999.689453,19636.816406,19986.712891,19986.712891,25245861652
2022-09-05,19988.789063,20031.160156,19673.046875,19812.371094,19812.371094,28813460025
2022-09-06,19817.724609,20155.269531,18800.171875,18837.667969,18837.667969,43403978910
2022-09-07,18837.683594,19427.171875,18644.466797,19290.324219,19290.324219,35239757134
2022-09-08,19289.941406,19417.351563,19076.714844,19329.833984,19329.833984,32194477850
2022-09-09,19328.140625,21439.410156,19310.962891,21381.152344,21381.152344,48469528171
2022-09-10,21376.912109,21760.275391,21168.722656,21680.539063,21680.539063,36913738894
2022-09-11,21678.542969,21770.552734,21406.945313,21769.255859,21769.255859,34493951963
2022-09-12,21770.148438,22439.181641,21603.896484,22370.449219,22370.449219,50212088965
2022-09-13,22371.480469,22673.820313,20062.669922,20296.707031,20296.707031,51091116622
2022-09-14,20184.554688,20467.201172,19793.396484,20241.089844,20241.089844,37872380889
2022-09-15,20242.289063,20318.166016,19636.734375,19701.210938,19701.210938,36389011503
2022-09-16,19704.005859,19870.628906,19400.076172,19772.583984,19772.583984,30123362273
2022-09-17,19777.033203,20162.531250,19777.033203,20127.576172,20127.576172,24957448100
2022-09-18,20127.234375,20127.234375,19387.492188,19419.505859,19419.505859,31254779144
2022-09-19,19418.572266,19639.480469,18390.318359,19544.128906,19544.128906,40177002624
2022-09-20,19545.591797,19602.457031,18813.455078,18890.789063,18890.789063,36791346508
2022-09-21,18891.283203,19674.630859,18290.314453,18547.400391,18547.400391,46363793975
2022-09-22,18534.650391,19456.910156,18415.591797,19413.550781,19413.550781,41135767926
2022-09-23,19412.400391,19464.671875,18617.552734,19297.638672,19297.638672,38896078052
2022-09-24,19296.990234,19310.197266,18861.974609,18937.011719,18937.011719,26149643168
2022-09-25,18936.310547,19134.732422,18696.468750,18802.097656,18802.097656,23359966112
2022-09-26,18803.900391,19274.873047,18721.285156,19222.671875,19222.671875,44148798321
2022-09-27,19221.839844,20338.455078,18915.667969,19110.546875,19110.546875,58571439619
2022-09-28,19104.621094,19688.343750,18553.296875,19426.720703,19426.720703,53071298734
2022-09-29,19427.779297,19589.265625,18924.353516,19573.050781,19573.050781,41037843771
2022-09-30,19573.431641,20109.849609,19265.662109,19431.789063,19431.789063,43975248085
2022-10-01,19431.105469,19471.154297,19231.082031,19312.095703,19312.095703,18719537670
2022-10-02,19311.849609,19370.308594,18970.621094,19044.107422,19044.107422,20765955327
2022-10-03,19044.068359,19653.542969,19025.226563,19623.580078,19623.580078,30484729489
2022-10-04,19623.583984,20380.343750,19523.839844,20336.843750,20336.843750,35887278685
2022-10-05,20335.900391,20343.748047,19801.800781,20160.716797,20160.716797,33223790572
2022-10-06,20161.039063,20408.392578,19900.087891,19955.443359,19955.443359,34711412966
2022-10-07,19957.558594,20041.085938,19395.792969,19546.849609,19546.849609,29227315390
2022-10-08,19546.328125,19601.695313,19299.414063,19416.568359,19416.568359,16437423167
2022-10-09,19417.478516,19542.539063,19349.259766,19446.425781,19446.425781,16837262532
2022-10-10,19446.416016,19515.466797,19102.978516,19141.484375,19141.484375,27425022774
2022-10-11,19139.000000,19241.960938,18925.603516,19051.417969,19051.417969,28711532910
2022-10-12,19052.646484,19203.199219,19029.757813,19157.445313,19157.445313,24950173846
2022-10-13,19156.966797,19453.328125,18319.822266,19382.904297,19382.904297,44219840004
2022-10-14,19382.533203,19889.146484,19115.408203,19185.656250,19185.656250,38452356727
2022-10-15,19185.437500,19212.541016,19019.250000,19067.634766,19067.634766,16192235532
2022-10-16,19068.914063,19389.603516,19068.914063,19268.093750,19268.093750,17988916650
2022-10-17,19268.562500,19635.802734,19173.333984,19550.757813,19550.757813,27472552998
2022-10-18,19550.466797,19666.994141,19144.769531,19334.416016,19334.416016,30580012344
2022-10-19,19335.027344,19348.416016,19127.687500,19139.535156,19139.535156,22425387184
2022-10-20,19138.085938,19315.199219,18971.458984,19053.740234,19053.740234,24493974420
2022-10-21,19053.203125,19237.384766,18770.970703,19172.468750,19172.468750,32459287866
2022-10-22,19172.380859,19248.068359,19132.244141,19208.189453,19208.189453,16104440957
2022-10-23,19207.734375,19646.652344,19124.197266,19567.007813,19567.007813,22128794335
2022-10-24,19567.769531,19589.125000,19206.324219,19345.572266,19345.572266,30202235805
2022-10-25,19344.964844,20348.412109,19261.447266,20095.857422,20095.857422,47761524910
2022-10-26,20092.236328,20938.134766,20076.117188,20770.441406,20770.441406,58895950537
